"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.120655635E0,-1.431531906E-1,-5.234672546E0,-7.467777729E-1,5.289609300E0
5.125655635E0,-6.013584137E-2,-5.328558922E0,-7.815020084E-1,5.385898429E0
5.130655635E0,4.245338440E-1,-5.528244495E0,-8.079497814E-1,5.603079424E0
5.135655635E0,1.033740997E0,-5.838731766E0,-8.965878487E-1,5.996939124E0
5.140655635E0,1.682594299E0,-6.144894600E0,-1.005597353E0,6.449967384E0
5.145655635E0,2.209368229E0,-6.302042961E0,-1.015993834E0,6.754946108E0
5.150655635E0,2.686958313E0,-6.359766006E0,-9.288794994E-1,6.966289239E0
5.155655635E0,3.187257767E0,-6.478663921E0,-8.770499229E-1,7.273301509E0
5.160655635E0,3.421958923E0,-6.722550392E0,-9.074988365E-1,7.597765513E0
5.165655635E0,3.268800735E0,-7.091082573E0,-8.543174267E-1,7.854830907E0
5.170655635E0,2.763936996E0,-7.568619728E0,-6.371037960E-1,8.082651394E0
5.175655635E0,2.153599739E0,-8.145531654E0,-3.407967091E-1,8.432308116E0
5.180655635E0,1.988501072E0,-8.570442200E0,-9.200370312E-2,8.798584016E0
5.185655635E0,2.134215355E0,-8.829273224E0,4.098272324E-2,9.083645767E0
5.190655635E0,2.400068283E0,-9.144727707E0,3.450883627E-1,9.460732454E0
5.195655635E0,2.593517303E0,-9.490163803E0,8.640345335E-1,9.876036487E0
5.200655635E0,2.499822140E0,-9.843367577E0,1.573075533E0,1.027694325E1
5.205655635E0,2.302089691E0,-1.020766830E1,2.401540995E0,1.073608440E1
5.210655635E0,2.451878071E0,-1.045413399E1,3.159167290E0,1.119289781E1
5.215655635E0,3.029049873E0,-1.056396770E1,3.787513256E0,1.162401882E1
5.220655635E0,3.899316788E0,-1.055912971E1,4.094018459E0,1.197751556E1
5.225655635E0,4.779089451E0,-1.037971592E1,4.232577324E0,1.218576667E1
5.230655635E0,5.451675415E0,-1.001189613E1,4.416288853E0,1.222548307E1
5.235655635E0,5.902465343E0,-9.596791267E0,4.739187717E0,1.222282291E1
5.240655635E0,6.158011436E0,-9.333238602E0,5.039941788E0,1.226505038E1
5.245655635E0,6.237574577E0,-9.293468475E0,5.306220055E0,1.238676165E1
5.250655635E0,6.227441788E0,-9.344477654E0,5.543879032E0,1.252337369E1
5.255655635E0,6.172885895E0,-9.319122314E0,5.668111801E0,1.253307833E1
5.260655635E0,6.079398155E0,-9.173423767E0,5.687772274E0,1.238795944E1
5.265655635E0,5.819514275E0,-8.934057236E0,5.715548515E0,1.209758736E1
5.270655635E0,5.457435131E0,-8.749011993E0,5.750041008E0,1.180642963E1
5.275655635E0,5.301791191E0,-8.629434586E0,5.640544891E0,1.159275109E1
5.280655635E0,5.491249084E0,-8.531378746E0,5.366437435E0,1.147766921E1
5.285655635E0,5.809936523E0,-8.401180267E0,5.062760353E0,1.140029538E1
5.290655635E0,6.111580372E0,-8.190646172E0,4.799993038E0,1.129061701E1
5.295655635E0,6.329817772E0,-7.966929436E0,4.554335594E0,1.114811779E1
5.300655635E0,6.515907764E0,-7.764412880E0,4.283824921E0,1.100428632E1
5.305655635E0,6.774816990E0,-7.603257179E0,3.912626505E0,1.090945971E1
5.310655635E0,6.946297169E0,-7.416680336E0,3.467304945E0,1.073687083E1
5.315655635E0,6.928021431E0,-7.215965748E0,3.033659220E0,1.045326413E1
5.320655635E0,6.646353722E0,-6.940206528E0,2.764423370E0,9.999126012E0
5.325655635E0,6.229465961E0,-6.597553730E0,2.650128126E0,9.452890588E0
5.330655635E0,5.789558887E0,-6.342522621E0,2.603990078E0,8.973703229E0
5.335655635E0,5.407434940E0,-6.207277298E0,2.529529095E0,8.612151969E0
5.340655635E0,5.128572941E0,-6.209417820E0,2.318898201E0,8.380717090E0
5.345655635E0,4.759004116E0,-6.257994175E0,1.965589404E0,8.103959093E0
5.350655635E0,4.175217152E0,-6.253973007E0,1.670781851E0,7.702994783E0
5.355655635E0,3.587716341E0,-6.217179298E0,1.464291573E0,7.325924978E0
5.360655635E0,3.355052948E0,-6.144454956E0,1.379600525E0,7.135405006E0
5.365655635E0,3.451784134E0,-6.040485382E0,1.474392176E0,7.111688242E0
5.370655635E0,3.667135715E0,-5.946106911E0,1.687772274E0,7.186977598E0
5.375655635E0,3.697421074E0,-5.915480614E0,1.955719948E0,7.244906763E0
5.380655635E0,3.547197104E0,-5.961350441E0,2.226927042E0,7.285568641E0
5.385655635E0,3.406159401E0,-6.140972137E0,2.395801783E0,7.419792911E0
5.390655635E0,3.357818127E0,-6.404180527E0,2.464862108E0,7.639634546E0
5.395655635E0,3.356369972E0,-6.599779129E0,2.593214512E0,7.845193780E0
5.400655635E0,3.326639652E0,-6.749584675E0,2.878612757E0,8.056664078E0
5.405655635E0,3.364687443E0,-6.904999256E0,3.229230642E0,8.332350620E0
5.410655635E0,3.547545910E0,-7.080441475E0,3.530415535E0,8.670730495E0
5.415655635E0,3.848665476E0,-7.201178551E0,3.654422283E0,8.945613489E0
5.420655635E0,4.101111412E0,-7.242657661E0,3.726587772E0,9.119356405E0
5.425655635E0,4.327575684E0,-7.265507221E0,3.884520054E0,9.306180878E0
5.430655635E0,4.556952953E0,-7.242590427E0,4.157169342E0,9.513306116E0
5.435655635E0,4.780785561E0,-7.130082130E0,4.538334846E0,9.710327746E0
5.440655635E0,5.050368786E0,-6.995207310E0,4.940511703E0,9.942223397E0
5.445655635E0,5.361686707E0,-6.897031307E0,5.278506279E0,1.020682878E1
5.450655635E0,5.644518375E0,-6.818499565E0,5.522854805E0,1.043333356E1
5.455655635E0,5.963532448E0,-6.727764606E0,5.657705307E0,1.062243688E1
5.460655635E0,6.236386776E0,-6.641148567E0,5.651059151E0,1.072062703E1
5.465655635E0,6.359241009E0,-6.565058231E0,5.500422001E0,1.066745415E1
5.470655635E0,6.307874203E0,-6.516041756E0,5.293641090E0,1.050098629E1
5.475655635E0,6.225659370E0,-6.589115620E0,4.990128517E0,1.034778536E1
5.480655635E0,5.983132839E0,-6.745936394E0,4.677573681E0,1.015801319E1
5.485655635E0,5.548085213E0,-6.873973846E0,4.467045784E0,9.898851651E0
5.490655635E0,5.154578209E0,-6.941439152E0,4.337419510E0,9.672975861E0
5.495655635E0,4.800053120E0,-6.929239273E0,4.336123466E0,9.479284444E0
5.500655635E0,4.593134880E0,-6.879967690E0,4.503272057E0,9.418614689E0
5.505655635E0,4.419032574E0,-6.831285954E0,4.596282959E0,9.344524263E0
5.510655635E0,4.054671288E0,-6.741130829E0,4.903018475E0,9.269454907E0
5.515655635E0,3.851614952E0,-6.649605274E0,5.376984119E0,9.378920314E0
5.520655635E0,3.960863590E0,-6.533549309E0,5.820551872E0,9.604922230E0
5.525655635E0,4.201352596E0,-6.347788811E0,6.319618225E0,9.893602020E0
5.530655635E0,4.774540901E0,-6.207007408E0,6.768880367E0,1.035088997E1
5.535655635E0,5.383792877E0,-5.992412090E0,7.160839558E0,1.077830467E1
5.540655635E0,5.807617188E0,-5.739387035E0,7.366571903E0,1.099706154E1
5.545655635E0,6.070188999E0,-5.465456486E0,7.704483986E0,1.122842298E1
5.550655635E0,6.339953423E0,-5.330847263E0,7.987875938E0,1.150735000E1
5.555655635E0,6.824057579E0,-5.551409721E0,8.117383003E0,1.196987128E1
5.560655635E0,7.032543659E0,-5.736886024E0,8.363766670E0,1.234184445E1
5.565655635E0,7.150919437E0,-5.868623257E0,8.667160034E0,1.267659461E1
5.570655635E0,7.251512051E0,-5.899468422E0,8.919888496E0,1.292101256E1
5.575655635E0,7.452230453E0,-5.799123764E0,8.991599083E0,1.303895813E1
5.580655635E0,7.568867207E0,-5.564170837E0,8.861318588E0,1.291397363E1
5.585655635E0,7.404809952E0,-5.286630154E0,8.742481232E0,1.261787014E1
5.590655635E0,7.003199100E0,-4.995959282E0,8.778055191E0,1.229059233E1
5.595655635E0,6.649680614E0,-4.739176750E0,9.044010162E0,1.218491561E1
5.600655635E0,6.380574703E0,-4.584096909E0,9.320239067E0,1.218985374E1
5.605655635E0,6.114338875E0,-4.501239777E0,9.666488647E0,1.229175749E1
5.610655635E0,5.960869312E0,-4.397444725E0,9.943010330E0,1.239890872E1
5.615655635E0,6.154301167E0,-4.291029453E0,1.016295433E1,1.263226018E1
5.620655635E0,6.537137032E0,-4.086510181E0,1.028666782E1,1.285493139E1
5.625655635E0,6.740567684E0,-3.722123146E0,1.024934578E1,1.281945952E1
5.630655635E0,6.698191166E0,-3.341368198E0,1.007212162E1,1.254902946E1
5.635655635E0,6.454041004E0,-3.103457928E0,9.780179977E0,1.212179924E1
5.640655635E0,6.022085190E0,-3.056829929E0,9.431639671E0,1.160023906E1
5.645655635E0,5.615948200E0,-3.146172523E0,9.115906715E0,1.115961608E1
5.650655635E0,5.455068111E0,-3.255015373E0,8.895372391E0,1.093071558E1
5.655655635E0,5.477748394E0,-3.274096012E0,8.739241600E0,1.082126499E1
5.660655635E0,5.573688507E0,-3.095941067E0,8.691054344E0,1.077892760E1
5.665655635E0,5.694399357E0,-2.837023735E0,8.712084770E0,1.078773882E1
5.670655635E0,5.812120438E0,-2.648517132E0,8.723311424E0,1.081163952E1
5.675655635E0,5.849150658E0,-2.564840555E0,8.733463287E0,1.081962807E1
5.680655635E0,5.765854836E0,-2.555309057E0,8.772106171E0,1.080391286E1
5.685655635E0,5.700360298E0,-2.526158333E0,8.819207191E0,1.080064808E1
5.690655635E0,5.784001350E0,-2.550658226E0,8.912921906E0,1.092706300E1
5.695655635E0,6.013675690E0,-2.565267086E0,9.111984253E0,1.121486280E1
5.700655635E0,6.301409721E0,-2.576762676E0,9.311394691E0,1.153471029E1
5.705655635E0,6.633921623E0,-2.555041075E0,9.543186188E0,1.189998124E1
5.710655635E0,6.928637505E0,-2.454340458E0,9.757991791E0,1.221671840E1
5.715655635E0,7.020732880E0,-2.306241512E0,9.802035332E0,1.227555851E1
5.720655635E0,6.901384354E0,-2.276217937E0,9.523731232E0,1.197963817E1
5.725655635E0,6.703554153E0,-2.304998875E0,8.981044769E0,1.144158307E1
5.730655635E0,6.504531860E0,-2.415385723E0,8.255885124E0,1.078437120E1
5.735655635E0,6.489132881E0,-2.603276253E0,7.619673729E0,1.034143706E1
5.740655635E0,6.828527451E0,-2.757306814E0,7.137830734E0,1.025573769E1
5.745655635E0,7.491161346E0,-2.804712772E0,6.799794197E0,1.049862435E1
5.750655635E0,8.218901634E0,-2.752166748E0,6.578169823E0,1.088104242E1
5.755655635E0,8.474376678E0,-2.633355856E0,6.382675171E0,1.093106424E1
5.760655635E0,8.060310364E0,-2.629981518E0,6.142839432E0,1.046995140E1
5.765655635E0,7.422449112E0,-2.675210476E0,5.790523052E0,9.786708289E0
5.770655635E0,6.845632553E0,-2.746578932E0,5.471678734E0,9.183988733E0
5.775655635E0,6.331462860E0,-2.907423973E0,5.303526878E0,8.756022696E0
5.780655635E0,5.797727585E0,-3.122661591E0,5.365660667E0,8.494408452E0
5.785655635E0,5.270338058E0,-3.403867722E0,5.614472389E0,8.419327700E0
5.790655635E0,4.937399864E0,-3.739147663E0,5.911087036E0,8.561547326E0
5.795655635E0,4.891496658E0,-4.085993290E0,6.192439079E0,8.886415615E0
5.800655635E0,4.937149048E0,-4.369023323E0,6.378392220E0,9.173205155E0
5.805655635E0,4.874246597E0,-4.637384892E0,6.520864487E0,9.369380565E0
5.810655635E0,4.682505608E0,-5.064169407E0,6.593391418E0,9.541723164E0
5.815655635E0,4.618021011E0,-5.578937531E0,6.506458282E0,9.735741441E0
5.820655635E0,4.655911446E0,-6.055480003E0,6.403457165E0,9.967477771E0
5.825655635E0,4.658220291E0,-6.493336678E0,6.257976532E0,1.015010876E1
5.830655635E0,4.710742950E0,-6.993997097E0,6.020682335E0,1.036126007E1
5.835655635E0,4.799349785E0,-7.500706196E0,5.790258408E0,1.062174393E1
5.840655635E0,5.022250175E0,-7.842598915E0,5.558826923E0,1.084573240E1
5.845655635E0,5.610237122E0,-8.067473412E0,5.305400848E0,1.116719150E1
5.850655635E0,6.401971817E0,-8.242280960E0,5.111822128E0,1.162115158E1
5.855655635E0,6.868335724E0,-8.268322945E0,5.046960831E0,1.187480583E1
5.860655635E0,6.909627914E0,-8.090131760E0,5.057964325E0,1.178033076E1
5.865655635E0,6.701648712E0,-8.050825119E0,5.085586548E0,1.164435791E1
5.870655635E0,6.424617767E0,-8.276654243E0,5.068406582E0,1.163904911E1
5.875655635E0,6.027687073E0,-8.755712509E0,5.037487984E0,1.176315426E1
5.880655635E0,5.533142090E0,-9.381960869E0,4.912301064E0,1.194853769E1
5.885655635E0,5.185017586E0,-9.801571846E0,4.607393265E0,1.200763468E1
5.890655635E0,5.115846634E0,-1.011413765E1,4.023088932E0,1.202717389E1
5.895655635E0,5.521111488E0,-1.041208076E1,3.100154877E0,1.218626514E1
5.900655635E0,6.372921944E0,-1.048807240E1,1.993154526E0,1.243328041E1
5.905655635E0,7.390867233E0,-1.019162846E1,9.642367363E-1,1.262632019E1
5.910655635E0,8.374321938E0,-9.694885254E0,6.871128082E-2,1.281111975E1
5.915655635E0,9.164456367E0,-9.064657211E0,-6.635839939E-1,1.290719236E1
5.920655635E0,9.941519737E0,-8.405837059E0,-1.219834805E0,1.307592858E1
5.925655635E0,1.074769783E1,-7.827995777E0,-1.677509785E0,1.340166279E1
5.930655635E0,1.156780434E1,-7.286609173E0,-2.163442612E0,1.384157702E1
5.935655635E0,1.220893383E1,-6.678438187E0,-2.783496618E0,1.419180944E1
5.940655635E0,1.239496422E1,-5.927935123E0,-3.511876583E0,1.418128450E1
5.945655635E0,1.217632389E1,-5.252196789E0,-4.323582172E0,1.394782411E1
5.950655635E0,1.169119072E1,-4.922658920E0,-5.168513298E0,1.369781154E1
5.955655635E0,1.116276455E1,-4.879738331E0,-5.946793556E0,1.355667777E1
5.960655635E0,1.055105114E1,-4.750916004E0,-6.411334991E0,1.322879811E1
5.965655635E0,9.817641258E0,-4.550639153E0,-6.613831520E0,1.268215928E1
5.970655635E0,9.266946793E0,-4.286389828E0,-6.632384300E0,1.217530132E1
5.975655635E0,9.268963814E0,-4.016402721E0,-6.441408157E0,1.198068946E1
5.980655635E0,9.672469139E0,-3.816891193E0,-5.947434902E0,1.197903584E1
5.985655635E0,1.018045712E1,-3.711161613E0,-5.160473824E0,1.200187142E1
5.990655635E0,1.056492233E1,-3.704377890E0,-4.307452202E0,1.199558852E1
5.995655635E0,1.079646778E1,-3.819591999E0,-3.563437700E0,1.199379372E1
6.000655635E0,1.095178604E1,-3.824686050E0,-2.904201508E0,1.195843749E1
6.005655635E0,1.103472137E1,-3.749138355E0,-2.321494579E0,1.188320038E1
6.010655635E0,1.120031261E1,-3.752004385E0,-1.783567429E0,1.194594711E1
6.015655635E0,1.157688236E1,-3.842031717E0,-1.374917746E0,1.227500761E1
6.020655635E0,1.205867004E1,-3.889218330E0,-1.006665230E0,1.271026819E1
6.025655635E0,1.255541897E1,-3.887353420E0,-6.564226151E-1,1.315982343E1
6.030655635E0,1.314277744E1,-3.816365957E0,-2.703609467E-1,1.368832872E1
6.035655635E0,1.365719509E1,-3.734354019E0,1.258940697E-1,1.415910403E1
6.040655635E0,1.386055374E1,-3.812003136E0,3.534832001E-1,1.437954340E1
6.045655635E0,1.370041084E1,-4.017928600E0,4.255609512E-1,1.428377085E1
6.050655635E0,1.312004089E1,-4.246961594E0,1.736841202E-1,1.379138579E1
6.055655635E0,1.237632275E1,-4.575810432E0,-4.933023453E-1,1.320434599E1
6.060655635E0,1.167670441E1,-4.868559837E0,-1.267677307E0,1.271437401E1
6.065655635E0,1.081694984E1,-5.041808605E0,-1.869081974E0,1.207972290E1
6.070655635E0,9.561904907E0,-5.139916897E0,-2.427684546E0,1.112395718E1
6.075655635E0,7.931383610E0,-5.180416107E0,-3.088118553E0,9.963936632E0
6.080655635E0,6.518550873E0,-5.213524818E0,-3.830066204E0,9.183776655E0
6.085655635E0,5.630710602E0,-5.151207924E0,-4.394636631E0,8.806399723E0
6.090655635E0,5.228073120E0,-4.854701996E0,-4.522662163E0,8.447209779E0
6.095655635E0,4.912732124E0,-4.418960094E0,-4.345590591E0,7.908622056E0
6.100655635E0,4.470567703E0,-4.019152641E0,-4.000798225E0,7.221215271E0
6.105655635E0,4.119097710E0,-3.765932083E0,-3.660910606E0,6.674689271E0
6.110655635E0,3.976670265E0,-3.588562965E0,-3.432836056E0,6.362079372E0
6.115655635E0,3.866413593E0,-3.472217321E0,-3.337521553E0,6.176123163E0
6.120655635E0,4.016810894E0,-3.384093761E0,-3.286212444E0,6.195647874E0
6.125655635E0,4.203875542E0,-3.231734276E0,-3.227629185E0,6.207597454E0
6.130655635E0,4.193786621E0,-3.069622517E0,-3.263297081E0,6.136736629E0
6.135655635E0,3.961731434E0,-3.087105274E0,-3.424534321E0,6.078895479E0
6.140655635E0,3.599085331E0,-3.248981476E0,-3.640603065E0,6.063273582E0
6.145655635E0,3.347085953E0,-3.393800497E0,-3.858460426E0,6.132583717E0
6.150655635E0,3.216668606E0,-3.551201344E0,-4.161800861E0,6.346540342E0
6.155655635E0,3.078467607E0,-3.512789965E0,-4.435470104E0,6.441277140E0
6.160655635E0,2.796583652E0,-3.315157413E0,-4.663949966E0,6.368954238E0
6.165655635E0,2.572413445E0,-3.175041676E0,-4.903805733E0,6.383221071E0
6.170655635E0,2.411650419E0,-3.218710899E0,-5.142270565E0,6.528330886E0
6.175655635E0,2.290641308E0,-3.306111097E0,-5.286452293E0,6.642588806E0
6.180655635E0,2.292299509E0,-3.261433601E0,-5.140035629E0,6.504733080E0
6.185655635E0,2.377336264E0,-3.070498466E0,-4.724687576E0,6.115746989E0
6.190655635E0,2.462404013E0,-2.929759502E0,-4.372353077E0,5.810713871E0
6.195655635E0,2.515872955E0,-2.891885281E0,-4.216474056E0,5.698356840E0
6.200655635E0,2.638034344E0,-2.843778133E0,-4.204025745E0,5.720151374E0
6.205655635E0,2.784560204E0,-2.785651207E0,-4.265119553E0,5.805589804E0
6.210655635E0,2.793789864E0,-2.672212124E0,-4.442709923E0,5.889282715E0
6.215655635E0,2.831894398E0,-2.495206833E0,-4.547775745E0,5.909987077E0
6.220655635E0,2.926397800E0,-2.283192635E0,-4.531983852E0,5.857956156E0
6.225655635E0,3.092228889E0,-2.023694515E0,-4.489828110E0,5.815133313E0
6.230655635E0,3.280136347E0,-1.698484898E0,-4.259168625E0,5.637788820E0
6.235655635E0,3.470717430E0,-1.457044601E0,-3.712926388E0,5.287218627E0
6.240655635E0,3.589259386E0,-1.594553471E0,-3.097398758E0,5.001925907E0
6.245655635E0,3.520668745E0,-1.907183647E0,-2.574465275E0,4.760286685E0
6.250655635E0,3.442598104E0,-2.150346756E0,-2.127042770E0,4.582552108E0
6.255655635E0,3.574918270E0,-2.266414642E0,-1.842891216E0,4.616592250E0
6.260655635E0,3.935026169E0,-2.151290417E0,-1.686703682E0,4.791393400E0
6.265655635E0,4.379418373E0,-1.879329681E0,-1.722722530E0,5.067440997E0
6.270655635E0,4.763212204E0,-1.615072727E0,-1.828213692E0,5.351543302E0
6.275655635E0,5.116974354E0,-1.508801937E0,-1.832372665E0,5.640700259E0
6.280655635E0,5.364417076E0,-1.526932240E0,-1.717802048E0,5.836037740E0
6.285655635E0,5.275614262E0,-1.645861626E0,-1.798898220E0,5.811798442E0
6.290655635E0,4.790332317E0,-1.747864723E0,-2.173905849E0,5.543300591E0
6.295655635E0,4.184103489E0,-1.845184326E0,-2.837441444E0,5.381682000E0
6.300655635E0,3.780241489E0,-2.069006443E0,-3.559923172E0,5.589639199E0
6.305655635E0,3.532669544E0,-2.427418232E0,-4.103298187E0,5.933731490E0
6.310655635E0,3.350248098E0,-2.613903522E0,-4.197975636E0,5.973244795E0
6.315655635E0,3.117955923E0,-2.714144707E0,-3.931412220E0,5.704755268E0
6.320655635E0,2.913457394E0,-2.749568462E0,-3.209181786E0,5.132953190E0
6.325655635E0,2.732099771E0,-2.787056923E0,-2.183931351E0,4.472316133E0
6.330655635E0,2.705414295E0,-2.862187386E0,-1.241554737E0,4.129508603E0
6.335655635E0,2.681439638E0,-2.816929579E0,-5.626721382E-1,3.929606942E0
6.340655635E0,2.724701643E0,-2.688169241E0,-1.126098633E-1,3.829221056E0
6.345655635E0,2.905008316E0,-2.634389400E0,6.749057770E-2,3.922197829E0
6.350655635E0,3.001774788E0,-2.596322536E0,-1.021590233E-1,3.970135899E0
6.355655635E0,2.975759029E0,-2.465209484E0,-5.678548813E-1,3.905746890E0
6.360655635E0,2.859613657E0,-2.269673824E0,-9.410305023E-1,3.770192030E0
6.365655635E0,2.941521168E0,-2.051606178E0,-1.090246677E0,3.748369313E0
6.370655635E0,3.278926134E0,-1.883173704E0,-1.164064407E0,3.956355108E0
6.375655635E0,3.543506622E0,-1.882349014E0,-1.186891556E0,4.184302637E0
6.380655635E0,3.466056585E0,-2.179607868E0,-1.038355350E0,4.224028947E0
6.385655635E0,2.846584082E0,-2.652212381E0,-7.564420700E-1,3.963518141E0
6.390655635E0,2.016239166E0,-3.038769245E0,-2.360262871E-1,3.654455816E0
6.395655635E0,1.017733574E0,-3.220298290E0,6.775007248E-1,3.444576888E0
6.400655635E0,5.564975739E-2,-3.243762493E0,1.827097893E0,3.723355841E0
6.405655635E0,-5.336456299E-1,-3.278802395E0,2.946904659E0,4.440672232E0
6.410655635E0,-7.600808144E-1,-3.270307064E0,3.767660618E0,5.046572864E0
6.415655635E0,-7.883930206E-1,-3.213972330E0,4.200111389E0,5.347159748E0
6.420655635E0,-8.627395630E-1,-3.169701338E0,4.343321800E0,5.445711192E0
6.425655635E0,-8.134346008E-1,-3.144117355E0,4.201332569E0,5.310211404E0
6.430655635E0,-6.166424751E-1,-2.967211485E0,4.018879414E0,5.033486235E0
6.435655635E0,-4.158673286E-1,-2.614570618E0,3.732723713E0,4.576259550E0
6.440655635E0,-3.765249252E-1,-2.267771006E0,3.372323513E0,4.081313787E0
6.445655635E0,-5.640759468E-1,-1.981818199E0,2.755435467E0,3.440669943E0
6.450655635E0,-8.072786331E-1,-1.927882910E0,1.899751186E0,2.824444348E0
6.455655635E0,-9.281482697E-1,-2.155134439E0,1.148623466E0,2.612546560E0
6.460655635E0,-1.050420761E0,-2.462986708E0,7.486886978E-1,2.780327690E0
6.465655635E0,-1.297507763E0,-2.703450441E0,7.409915924E-1,3.088889643E0
6.470655635E0,-1.546315670E0,-2.781110525E0,7.748122215E-1,3.275057539E0
6.475655635E0,-1.844049931E0,-2.719187021E0,8.525633812E-1,3.394313262E0
6.480655635E0,-2.190494061E0,-2.601881742E0,1.052326679E0,3.560259017E0
6.485655635E0,-2.435492516E0,-2.521378517E0,1.377771378E0,3.766593605E0
6.490655635E0,-2.204028606E0,-2.566768885E0,1.795282364E0,3.830023939E0
6.495655635E0,-1.579878330E0,-2.624335051E0,2.501328468E0,3.954717955E0
6.500655635E0,-1.187260151E0,-2.736463308E0,3.233428001E0,4.399190237E0
6.505655635E0,-1.372396946E0,-2.816960812E0,3.631988525E0,4.796882554E0
6.510655635E0,-1.807860851E0,-2.848504543E0,3.702792168E0,5.009292248E0
6.515655635E0,-2.008265972E0,-2.803872585E0,3.658870697E0,5.028137674E0
6.520655635E0,-1.825888634E0,-2.654264927E0,3.719628334E0,4.920835960E0
6.525655635E0,-1.462748051E0,-2.453511477E0,3.729727745E0,4.697895218E0
6.530655635E0,-1.105655193E0,-2.250141144E0,3.489583015E0,4.296835835E0
6.535655635E0,-1.003746033E0,-2.094658136E0,3.101588249E0,3.874912705E0
6.540655635E0,-1.127592564E0,-1.949830651E0,2.630515099E0,3.463078723E0
6.545655635E0,-1.250164509E0,-1.801805496E0,2.127479553E0,3.055418727E0
6.550655635E0,-1.367059469E0,-1.651553273E0,1.664630890E0,2.714309453E0
6.555655635E0,-1.293102980E0,-1.480093479E0,1.285864830E0,2.348667789E0
6.560655635E0,-5.760369301E-1,-1.397527814E0,1.044424057E0,1.837314384E0
6.565655635E0,5.335566998E-1,-1.328761101E0,9.943656921E-1,1.743287683E0
6.570655635E0,1.495844960E0,-1.248037457E0,1.013600349E0,2.196027165E0
6.575655635E0,1.950471044E0,-1.151999950E0,9.218215942E-1,2.445648427E0
6.580655635E0,2.024222374E0,-1.022490978E0,6.789579391E-1,2.367265913E0
6.585655635E0,2.009342670E0,-9.761986732E-1,4.634389877E-1,2.281490196E0
6.590655635E0,1.876895905E0,-9.364893436E-1,2.138957977E-1,2.108435899E0
6.595655635E0,1.629242659E0,-8.986945152E-1,-1.488189697E-1,1.866609375E0
6.600655635E0,1.367836237E0,-8.780906200E-1,-6.558990479E-1,1.752775704E0
6.605655635E0,1.224442959E0,-8.260350227E-1,-1.369334221E0,2.014117828E0
6.610655635E0,1.260207415E0,-8.149797916E-1,-2.033511162E0,2.527346916E0
